Ticker,Name,Date,Open,High,Low,Close,Volume,OPENINT
530461,SABOO SODIUM,20121105,9.35,9.35,8.42,9,6700,6700
531869,SACHETA MET.,20121105,17.5,18.1,17.35,17.85,3232,1980
532710,SADBHAV ENGG,20121105,144,144,138.85,141.5,2772,2339
506642,SADHANA NITR,20121105,12.03,13,12.03,13,900,900
531448,SAFAL SECURI,20121105,14.45,15.07,13.65,14.14,6004,6004
523025,SAFARI IND. ,20121105,172,178,171.25,172.85,651,526
531436,SAFFRON IND ,20121105,4.14,4.15,4.14,4.15,1000,1000
502090,SAGAR CEM.  ,20121105,208.45,214.85,208.4,211.8,990,477
511533,SAHARA HOUSG,20121105,64.25,65.8,63.55,64.3,953,440
503691,SAHARA ONE  ,20121105,100,100,100,100,71,71
532543,SAHPETROLEUM,20121105,26.75,28,26.75,27.2,1449,1318
532841,SAHYA INDU  ,20121105,78.6,78.6,76,76.7,17707,17707
530265,SAINIK FIN. ,20121105,7.87,7.87,7.13,7.85,215,215
515043,SAINT-GOBAIN,20121105,38.5,38.95,37.6,37.7,12081,8871
590051,SAKSOFT LTD ,20121105,45,51.75,40,44.4,17712,3961
511066,SAKTHI FIN. ,20121105,11.4,11.9,11.4,11.9,501,501
507315,SAKTHI SUGAR,20121105,30.2,30.4,29.1,29.5,15187,7904
532713,SAKUMA EXPO ,20121105,14.51,14.94,14.51,14.51,801,701
590056,SALONA COTSP,20121105,13.99,14.3,13.99,14.3,14,12
532604,SALSTEEL    ,20121105,3.8,3.88,3.77,3.88,193,139
517059,SALZER ELEC ,20121105,58.4,61.5,58.2,60.8,3051,2726
521240,SAMBANDAM SP,20121105,70,76.75,70,74.35,105,100
511630,SAMBHAAV MED,20121105,2,2.09,1.98,2.06,18500,13500
520075,SAMKRG PIST.,20121105,64.45,65.9,64.3,65.05,2438,2298
530125,SAMRAT PHARM,20121105,29.5,29.5,27.8,27.8,2,1
500372,SAMTEL COL  ,20121105,2.71,2.97,2.71,2.97,4500,4500
521206,SAMTEX FASH.,20121105,18.35,18.35,17.5,17.5,50,50
530025,SAMYAK INT  ,20121105,10.82,10.82,10.82,10.82,1531,1531
521222,SANBLUE     ,20121105,6.99,7,6.99,6.99,20,0
532836,SANCIA GLOB ,20121105,3.1,3.24,2.95,2.95,10880,10880
523116,SANCO TRANS ,20121105,208,208,201,201,45,45
526725,SANDESH LTD.,20121105,257.1,264,256.5,262,31,31
524703,SANDU PHARMA,20121105,14.5,14.6,14.5,14.5,3539,3539
504918,SANDUR MANG.,20121105,435.1,439.6,430.15,430.7,638,347
516096,SANGAL PAPER,20121105,26.4,26.4,26.4,26.4,41,41
514234,SANGAM INDIA,20121105,63.3,63.9,61,62.75,39643,29351
533411,SANGH FORG  ,20121105,40.95,41.2,40.95,41.2,3629,3629
526521,SANGHI IND. ,20121105,25.35,25.55,24.65,25.05,37839,29228
530073,SANGHVI MOVE,20121105,92.35,93.65,92,92.6,1437,838
531898,SANGUINE MD ,20121105,3.3,3.3,3.1,3.28,1518413,1518413
531569,SANJIVANI PA,20121105,25.35,26.6,25.35,26.6,986,986
532972,SANKHYA INFO,20121105,12,12,11.4,11.92,521,300
500674,SANOFI      ,20121105,2260,2269,2229.05,2234.5,20,16
531312,SANRAA      ,20121105,0.09,0.09,0.08,0.08,487886,487886
512465,SANTOWIN    ,20121105,6.05,6.05,5.8,5.8,104411,104411
519260,SANWARIA AGR,20121105,39.5,41,39.5,40.6,85273,7990
532031,SARANG CHEM.,20121105,0.19,0.19,0.19,0.19,7000,7000
533033,SARASWATI   ,20121105,870,886.95,849.95,850,455,351
504614,SARDA ENMIN ,20121105,132,141.8,130.8,139.75,67173,18473
516003,SARDA PLY.  ,20121105,19,19,19,19,5,5
532163,SAREGAMA (I),20121105,87,89.9,86.2,86.5,2323,1450
526885,SARLA PER F ,20121105,162.85,169,156.25,158.05,2799,2102
532663,SASKEN COMM ,20121105,118.05,121.4,118.05,119.65,9172,7085
511076,SAT IND LTD ,20121105,8.65,9.47,8.65,9.47,2225,2225
508996,SATPROP LTD ,20121105,4.5,4.74,4.32,4.45,4494,4494
526093,SATVAH.ISPAT,20121105,39.4,40.25,39.1,39.7,5510,5500
500376,SATYAM COM  ,20121105,108.7,110.3,107.15,109.15,319955,89622
502175,SAURAS.CEM. ,20121105,26,30.7,25.7,30.7,361038,276707
532404,SAVEN TECHNO,20121105,5.05,5.05,4.68,4.94,516,514
512634,SAVERA IND  ,20121105,40.8,40.8,40.8,40.8,1,0
531893,SAWACA BUSI ,20121105,204.15,221.95,204.15,215.8,11426,10200
511144,SAYA HSG.FIN,20121105,4.38,4.38,4.38,4.38,5,5
523710,SAYAJI HOTEL,20121105,120.5,121,120.5,120.95,106,106
532102,SBEC SUGAR  ,20121105,10,10.9,9.9,10.9,344,344
590098,SBI GOLD ETS,20121105,2990.1,3009,2973.03,2996.58,3699,2312
961701,SBIBIIIR    ,20121105,10841.01,10879,10841.01,10878.99,25,15
961704,SBIBIVNR    ,20121105,10800,10800,10800,10800,2,2
961703,SBIBIVR     ,20121105,11205,11215,11200.1,11201.04,162,152
961692,SBIBONDSI   ,20121105,10515,10525,10515,10525,28,28
961693,SBIBONDSII  ,20121105,10805,10899.99,10805,10899.99,7,7
526544,SCANP GEOM  ,20121105,18.4,19,17.9,17.9,15557,15557
934821,SCFNCD1RES  ,20121105,1075,1077,1075,1076,120,120
534139,SCHNEIDER   ,20121105,89.5,89.5,87.15,87.85,34195,24173
505141,SCOOTERS IND,20121105,26.25,27.15,25.4,25.45,2177,2177
531886,SCOPE IND   ,20121105,16.06,16.06,16.06,16.06,6069,6069
532900,SE INVESTM  ,20121105,344.1,348.8,343,343.65,102348,3357
526807,SEAMEC LTD  ,20121105,90.25,93.4,89.3,90.2,19690,11841
521182,SEASONS FUR.,20121105,4.87,4.87,4.8,4.8,1070,1000
514264,SEASONS TEXT,20121105,3.3,3.3,3.3,3.3,50,50
533268,SEATV       ,20121105,70.8,70.8,68.35,68.85,1610,1571
524540,SECUND.HEALT,20121105,23.6,23.6,22.8,23.5,132578,132578
532886,SEL MANUF   ,20121105,5.4,5.5,5.1,5.28,463888,210021
530075,SELAN EXPLOR,20121105,327.95,329,323.5,325,8218,7663
534598,SEPOWER     ,20121105,11.11,12,11.11,11.25,1174,1142
521238,SEQUEL E-ROU,20121105,0.93,0.93,0.93,0.93,100,100
512529,SEQUENT     ,20121105,159.1,163,158,159.05,5856,5274
533401,SERVALAKSHMI,20121105,4.26,4.26,4.26,4.26,1000,1000
531944,SERVOTECH EN,20121105,4.74,4.75,4.74,4.75,500,500
500295,SESA GOA    ,20121105,175.2,176.7,173.75,176.15,248480,50831
502450,SESHA.PAPER ,20121105,227,233,227,230.75,410,287
531794,SESHACHAL   ,20121105,8.01,8.4,8.01,8.4,6109,1109
505075,SETCO AUTO  ,20121105,125.25,127.75,125.25,127,336,335
532993,SEZALGLASS  ,20121105,6.71,7.45,6.71,7.1,3340,3335
531812,SGN TELECOMS,20121105,0.15,0.15,0.15,0.15,200,200
533110,SH PRECOTED ,20121105,2.83,3.15,2.82,3,4539,3880
524640,SH.CHOLOCHEM,20121105,9.3,9.3,9.3,9.3,1,1
524336,SH.HARI CHEM,20121105,9.32,9.32,9.32,9.32,200,200
501423,SHA ENG PLA ,20121105,77.15,77.15,77.05,77.15,62,62
513436,SHAH ALLOYS ,20121105,7.17,7.32,7.17,7.31,1900,700
519031,SHAH FOOD(P),20121105,35.3,38.95,35.25,38.95,263,263
526841,SHAKTI PRESS,20121105,14.99,14.99,14.99,14.99,5,5
531431,SHAKTI PUMPS,20121105,64.7,64.7,59,60.15,42273,18439
511754,SHALIB.FINAN,20121105,55.6,55.6,53.55,54.1,2401,320
509874,SHALIMAR PAI,20121105,679,685.5,667,673,4984,2445
512499,SHALIMAR PRO,20121105,1.35,1.35,1.12,1.22,19821,19536
532455,SHALIMAR WIR,20121105,8.11,8.86,8.11,8.73,1035,1034
522034,SHANTHI GEAR,20121105,67.4,67.95,65.25,65.55,3809,2960
512393,SHARDUL SECU,20121105,40,40,40,40,5,5
532908,SHARON BIO  ,20121105,364,364.5,362,363.95,13026,6188
523359,SHARP IND.  ,20121105,14.7,14.7,13.45,13.45,2918,2916
523449,SHARP INDIA ,20121105,33.85,33.85,32,32.05,3504,3354
512417,SHARP TRAD  ,20121105,321.3,321.3,303,303,90,90
511413,SHARYANS RES,20121105,53.15,54.9,53,54.9,522,512
524552,SHASUNPHAR  ,20121105,148,148,139.15,143.8,230493,92612
526081,SHEEL INT.  ,20121105,4.64,5.12,4.64,5.12,201,201
531800,SHEETAL BIO ,20121105,0.32,0.32,0.32,0.32,1300,1300
530525,SHEETAL DIAM,20121105,4,4.75,3.9,4.15,474,460
533301,SHEKHAWATI  ,20121105,34,42.95,34,42.2,57132,40680
526839,SHELTER     ,20121105,26.05,28.9,26.05,26.85,642,524
526117,SHERVANI IND,20121105,74,74,68.55,68.55,669,669
526137,SHETRON LTD ,20121105,11.32,11.32,11.32,11.32,364,364
513709,SHILP GRAVUR,20121105,40,40,40,40,3,3
530549,SHILPA MEDIC,20121105,287.2,290,285,285,211,207
533389,SHILPI CABLE,20121105,20.15,20.7,20.15,20.3,33409,29176
523598,SHIPP.CORPN ,20121105,51.85,52.25,51.15,51.35,90227,38622
512289,SHIRPUR GOLD,20121105,92.2,93.5,89,89.95,14626,11956
513097,SHIV.BIMETAL,20121105,8.75,8.9,8.55,8.9,1858,1852
532323,SHIVA CEMENT,20121105,4.05,4.09,3.91,3.95,372750,228672
530433,SHIVA FERT. ,20121105,22,22.4,21.65,21.7,3416,3002
511108,SHIVA TEXYAM,20121105,33,33.7,33,33.7,2451,2451
532776,SHIVAM AUTO ,20121105,110.5,113,110,110.45,1328,989
522175,SHIVVANI OIL,20121105,131.7,133.95,131,131.7,11364,7821
532638,SHOPPER STOP,20121105,424.8,426,418.3,421.3,4150,2056
590058,SHRE AJIT PU,20121105,37,38.3,37,38.3,4416,4257
532793,SHREE ASHTA ,20121105,2.29,2.34,2.25,2.31,1060916,1060916
500387,SHREE CEMENT,20121105,4250,4370,4250,4326.8,1569,347
512463,SHREE GLOBAL,20121105,49.8,49.85,49.7,49.85,12909,10251
503837,SHREE RAJSYN,20121105,10.26,10.89,10.26,10.35,82,72
532310,SHREE RAMA  ,20121105,3.83,3.83,3.66,3.7,11400,9200
590128,SHREE TULSI ,20121105,210,220,206,216.8,12188,1695
533180,SHREEGANESH ,20121105,120.8,122.5,118.5,118.95,87565,27093
512105,SHREENATH   ,20121105,45.15,47.9,45.15,47.6,169459,157117
503205,SHREERAM    ,20121105,130,130,128.05,128.05,1101,1101
530219,SHREEYASH   ,20121105,5.89,6.1,5.89,6.1,1400,1360
531962,SHREMETAL   ,20121105,30.75,30.75,30.75,30.75,1,1
523236,SHRENUJ & CO,20121105,57,57,56.6,56.9,1083,1083
520151,SHREY SH LOG,20121105,27.25,31.15,27.25,29.6,4568,2900
516016,SHREYANS IND,20121105,15.25,15.8,15.25,15.8,150,150
526335,SHREYAS INTE,20121105,5.97,5.97,5.55,5.55,726,676
531695,SHREYCHEM   ,20121105,82,85.05,81.6,82.35,58935,58935
526981,SHRI BAJRANG,20121105,23.15,23.2,22.65,22.65,154,2
503804,SHRI DINESH ,20121105,68.05,68.05,67.75,67.85,85,75
531693,SHRI GANESH ,20121105,0.76,0.76,0.76,0.76,6951021,6951021
530295,SHRI RAJIV O,20121105,19.8,19.8,19.8,19.8,600,600
531322,SHRI SHAKTI ,20121105,2.16,2.24,2.14,2.24,9531,9531
532945,SHRIRAM EPC ,20121105,75.95,75.95,71,72.55,1401,580
511218,SHRIRAM TRAN,20121105,632,632.95,621.05,627.8,4060,2389
511411,SHRISTINFRA ,20121105,100,103.1,100,101.65,150,150
532498,SHRMCITYUN  ,20121105,825,825,802,811.15,170,87
523790,SHUKRA JEW  ,20121105,2.75,2.75,2.75,2.75,400,400
517411,SHYAM TELEC.,20121105,24,24.6,23.45,24.6,2045,1898
533014,SICAGEN IND ,20121105,14.7,14.95,14.4,14.85,3658,3388
520086,SICAL LOG   ,20121105,65.05,65.6,64.95,65,5053,4852
523728,SIDDHARTH TB,20121105,3.88,3.88,3.88,3.88,1100,1100
519234,SIEL        ,20121105,27.15,27.15,27.15,27.15,3360,3360
500550,SIEMENS LTD.,20121105,703,708.75,695.35,701.75,37418,26157
512131,SIGNET IND  ,20121105,170.5,171.95,166,169.95,6350,6350
531863,SIGRUN HOLD ,20121105,0.29,0.29,0.29,0.29,49344,49344
523606,SIKA INTER. ,20121105,18.15,18.15,18.1,18.1,300,300
524642,SIKOZY REAL ,20121105,4.1,4.1,4.1,4.1,100,100
521194,SIL INVEST  ,20121105,72,75,72,74.05,2609,1976
531738,SILICON VAL.,20121105,0.31,0.32,0.3,0.31,6600,6600
526835,SILKTEX LTD.,20121105,4.15,4.15,4.15,4.15,400,400
531635,SILVER OAK  ,20121105,20.95,20.95,20.95,20.95,50,50
531626,SILVER SMITH,20121105,17.95,17.95,17.95,17.95,1,1
512197,SILVEROAK   ,20121105,11.55,12.1,11.55,12.1,1681,1681
507446,SIMBH.SUGAR ,20121105,26.85,27.6,26.75,26.95,4070,2600
507998,SIMMONDS-MAR,20121105,29.2,30.9,28.9,30.5,3752,3750
513472,SIMPLEX CAST,20121105,58.5,58.5,53.55,54.45,26699,22836
532877,SIMPLEX PROJ,20121105,48,50.5,45.35,47.2,2311,2156
503229,SIMPLEX REAL,20121105,88,92.95,88,91.2,403,261
504382,SIMPLEX TRAD,20121105,47.05,47.05,47.05,47.05,1,0
523838,SIMPLX INFRA,20121105,199.25,199.25,196,197.85,174,101
519566,SIMRAN FARMS,20121105,26.4,26.4,25.35,26.1,5953,5953
523023,SINCLAIR HOT,20121105,265,283.8,265,283.75,12,12
505729,SINGER INDIA,20121105,118.4,118.4,108.5,111.05,161746,60669
502742,SINTEX IND. ,20121105,65.9,66.6,64.3,64.65,468213,127545
532879,SIR SHADI LA,20121105,38.1,40.8,38.05,38.3,2509,2509
502455,SIRPUR PAPER,20121105,41.1,43.3,41.1,42.75,1569,1569
532961,SITA SHREE  ,20121105,5.45,5.54,5.35,5.42,2094,1195
532795,SITICABLE   ,20121105,21.45,22.15,21.2,21.55,190153,190153
503811,SIYARAM SILK,20121105,316,320,310,312,1003,510
533206,SJVN        ,20121105,19.95,20.1,19.95,19.95,57889,39846
500472,SKF INDIA   ,20121105,660,660,626.1,630.5,34050,32917
531169,SKP SECURE. ,20121105,27.4,27.4,26,26,2,1
526508,SKS LOG LTD ,20121105,9.03,9.3,9.03,9.27,1078,778
533228,SKS MICRO   ,20121105,113,113.5,111,112.2,10057,10057
505650,SKYL MILLAR ,20121105,5.37,5.87,5.35,5.87,3505,3505
522042,SM ENERGY   ,20121105,2.77,2.77,2.76,2.76,175,175
532419,SMARTLINK   ,20121105,51,51,49.2,49.6,1024,920
512048,SMIL        ,20121105,14.5,15.05,14.1,14.5,106318,31900
519586,SMILAX      ,20121105,19.5,19.8,18.55,19.7,179524,179524
505192,SMLISUZU    ,20121105,455.75,470,455.75,467.65,5490,2777
517214,SMOBILITY   ,20121105,38.45,40.1,38.45,40.1,51,50
590046,SMRUTHI ORG ,20121105,210.75,210.75,206.05,206.05,1010,10
532815,SMS PHARMACE,20121105,191,200,190,196.9,970,970
531838,SMSTECH     ,20121105,0.56,0.6,0.56,0.6,30953,30942
505827,SNL BEARINGS,20121105,30.75,30.75,29.25,29.5,1060,1060
514240,SNS TEXTILES,20121105,2,2.03,2,2.02,500,500
532784,SOBHA DEV   ,20121105,379.4,381.9,366.6,379.25,17567,5393
524719,SOCRUS BIO  ,20121105,3.3,3.3,3.3,3.3,500,500
530651,SOFT INF SOL,20121105,12.2,12.77,12.1,12.24,9215,5829
532293,SOFTWARE TEC,20121105,3.1,3.29,3.05,3.29,121,48
532725,SOLAR IND   ,20121105,985,990,976,978.9,5369,162
513699,SOLID STONE ,20121105,56.3,56.6,56.25,56.6,505,340
522152,SOLITAIR MAC,20121105,20,20,17.4,18.3,4540,4510
507514,SOM DISTILL.,20121105,187.5,195,186.5,191.25,1706,114
521034,SOMA TEXTILE,20121105,5.45,5.6,5.22,5.32,6301,4100
531548,SOMANY CRAM ,20121105,80,84.5,80,82.65,11513,6666
511571,SOMDATT FIN ,20121105,8.54,9.2,8.54,9.2,330,300
533001,SOMI CONVEY ,20121105,14.51,14.51,13.26,14.07,10303,8445
520057,SONA KOYO ST,20121105,13.5,13.5,12.96,13,37988,27429
526901,SONAL ADHESI,20121105,13.88,13.88,13.88,13.88,1,1
532221,SONATA SOFT.,20121105,23.25,24.3,23.25,24.3,70548,70548
524667,SOTL        ,20121105,502,525,502,510.3,4841,3105
532218,SOUTH IND.BK,20121105,23.1,23.15,22.95,23.05,223950,128464
590030,SOUTH PET(PS,20121105,16.15,16.45,15.71,15.82,67225,35819
532669,SOUTHBIOTEC ,20121105,3.5,3.7,3.4,3.54,56906,54394
531645,SOUTHERN ISP,20121105,2.71,2.86,2.65,2.71,11881,11581
532025,SOWBH MEDIA ,20121105,17.2,17.2,17.2,17.2,101,101
530289,SP CAPITAL  ,20121105,58,58.9,54.2,56.3,20158,15595
524727,SPAN DIAGNOS,20121105,36,36.05,36,36.05,8905,8901
508976,SPANCO      ,20121105,36.05,37.95,36,36.65,8476,5946
502465,SPECIALITY P,20121105,6.64,6.9,6.64,6.9,120,120
534425,SPECIALITY R,20121105,186.4,188.5,185.9,187.05,61167,23332
512413,SPECTACLE   ,20121105,3,3.15,2.75,2.8,2052,2050
531982,SPECTR FOOD ,20121105,64.4,64.4,64.4,64.4,100,100
517166,SPEL SEMICON,20121105,6.25,7.18,6.25,6.69,2037,1068
521082,SPENTEX INDS,20121105,7.15,7.15,6.9,7,4227,4227
526827,SPICE ISLAND,20121105,11.54,11.54,11.5,11.5,4100,4100
500285,SPICEJET LTD,20121105,34.4,36.35,34.2,36.05,4382117,2261121
532651,SPL INDS    ,20121105,2.9,3.2,2.9,3.1,4300,4100
500402,SPMLINFRA   ,20121105,62,65.95,62,63.05,807,404
532249,SQL STAR INT,20121105,4.66,4.85,4.65,4.71,152,102
531149,SRANG MARK  ,20121105,11.56,11.56,11.56,11.56,1,1
532842,SREE RAYALA ,20121105,53,55,48,48.1,7812,5446
532701,SREE SAKTHI ,20121105,26.75,26.75,25.95,26,3590,3400
507753,SREE.RAY.ALK,20121105,12.54,13.3,12.1,12.15,1364999,1031599
523756,SREIINFRA   ,20121105,26.15,26.7,25.75,25.9,97649,49356
503806,SRF LIMITED ,20121105,230,231,219.2,223,40114,13995
530943,SRI ADHIKARI,20121105,98.85,98.95,94.9,95,42110,23839
502180,SRI DIGV CEM,20121105,15,15.34,14.85,14.91,106599,82998
514442,SRI KPR IND ,20121105,16.5,16.5,16.5,16.5,85,85
526893,SRINIVASA HA,20121105,59,60,58.25,58.8,735,735
531307,SRK INDUS   ,20121105,7.61,7.61,7.61,7.61,1,1
523222,SRM ENERGY  ,20121105,9.51,9.51,9.51,9.51,1,1
700102,SRRAYL ALKPS,20121105,4.65,5.29,4.41,5.29,1825,1720
533569,SRS LIMITED ,20121105,38,38,36.45,36.95,147749,18242
533305,SRS REAL    ,20121105,39.2,39.4,39,39.35,192426,30161
522296,SS FORG ENG.,20121105,2.22,2.23,2.05,2.08,4931,4931
530821,SSPDL LTD   ,20121105,18,18,18,18,12,12
501061,ST.BANK BIKA,20121105,390,404.95,385.7,402.15,27636,12879
513262,ST.STR.WHEEL,20121105,205,210.8,203.15,206.45,2857,946
531723,STAMPEDE CAP,20121105,59.3,59.5,58,58.2,325,325
580001,STAN CHART  ,20121105,104,104.9,103.5,104.45,6595,5355
506105,STANROSE MAF,20121105,68,68,67.5,67.5,150,150
590129,STAR DELTA  ,20121105,444.05,454,437.9,445.35,16445,3609
531616,STARCOM     ,20121105,141.7,141.7,141.7,141.7,50,50
517548,STARLITE COM,20121105,2.5,2.5,2.5,2.5,200,200
500112,STATE BANK  ,20121105,2147.7,2153.15,2130,2143.05,267667,19311
532200,STATE BNK MY,20121105,480,519.7,476,510.6,2157,934
532191,STATE BNK TR,20121105,510,524.8,510,515.25,5280,1923
512531,STC INDIA   ,20121105,245,249.4,240,241.05,146950,20371
504180,STD.BATTERY ,20121105,11.95,11.95,11,11.5,102,101
530017,STD.INDUST. ,20121105,14.82,14.95,14.45,14.8,5258,5258
500113,STEEL AUTH. ,20121105,82.75,83.55,82.4,82.65,110323,39103
590037,STEEL EXCH  ,20121105,75.8,76,73.15,73.8,60157,4596
513517,STEELCAST   ,20121105,57.4,57.5,52.5,53.3,89122,69942
500399,STEELCO GUJ.,20121105,4,4.01,3.95,4,3810,3810
533316,STEL        ,20121105,13.23,13.4,12.61,13.4,610,500
532374,STER TECH   ,20121105,30.1,31.8,30,30.9,409503,155601
508998,STERL INTER ,20121105,3.17,3.17,3,3.05,98667,98667
512299,STERL.BIOTEC,20121105,5.5,5.5,5.32,5.37,92828,74945
523363,STERL.HOL.RS,20121105,85,87.75,82.5,83.5,88921,45845
530759,STERL.TOOLS ,20121105,99.75,99.75,99.75,99.75,1,0
500900,STERLITE IN ,20121105,101.3,102.4,100.2,102.15,461922,169982
934793,STF NCD1 RE ,20121105,1020,1020,1019,1019,20,20
934799,STF NCD3 RE ,20121105,1034.8,1034.85,1031,1031.13,160,160
934786,STFC NCDII  ,20121105,635.05,635.05,635.05,635.05,96,96
934787,STFC NCDIII ,20121105,1400,1400,1400,1400,55,55
934850,STFC2012A   ,20121105,994,1005,994,1004.8,1130,1025
934851,STFC2012B   ,20121105,1000.05,1000.05,999.95,1000,420,420
934853,STFC2012D   ,20121105,1001,1005,1001,1005,25,20
934811,STFNCD 1RES ,20121105,1075,1075,1071,1073.52,340,340
934814,STFNCD 2RES ,20121105,1062.5,1064.03,1062.5,1064.03,5,5
532730,STL GLOBAL  ,20121105,3.15,3.15,2.95,3.02,4530,4370
513173,STL STR INF ,20121105,6.02,6.02,5.72,5.72,100,100
522085,STONE INDIA ,20121105,34.95,34.95,32.8,33.15,17959,12283
532679,STORE ONE   ,20121105,41,42.45,40.3,41.45,12774,7314
504959,STOVAC IND. ,20121105,406.5,406.95,393.05,394.15,2131,375
526500,STR GRE WOO ,20121105,8.78,9.6,8.78,8.8,1680,1679
532531,STRIDES     ,20121105,897.1,904.9,883.1,885.6,20327,10040
530611,STURDY INDS ,20121105,3.75,3.75,3.58,3.61,25300,17450
506222,STYROLUTN   ,20121105,656,658.9,643,649.65,677,566
526733,SUASHISH DIA,20121105,150.5,153,150,150.15,440,440
532348,SUBEX LTX   ,20121105,15.58,15.75,15.1,15.2,119173,119173
517168,SUBROS LTD. ,20121105,33,33.45,31.65,32.65,478682,130234
506003,SUDAL INDUS ,20121105,18.35,18.7,18.35,18.4,1756,1196
533332,SUDAR       ,20121105,115.8,124.25,115.8,120.2,346739,116108
506655,SUDARSH.CHEM,20121105,441,441,430,430.1,686,585
517224,SUJANA INDUS,20121105,2.95,2.95,2.8,2.8,525302,194482
513414,SUJANA METAL,20121105,3.33,3.4,3.25,3.3,65158,39246
532887,SUJANATOWER ,20121105,6.18,6.18,6.07,6.17,9780928,8958566
524542,SUKJIT STRCH,20121105,187,190,184.6,185.45,1324,1314
508969,SULABH ENG. ,20121105,410,411.5,410,411.5,5600,5600
530419,SUMEDHA FISC,20121105,15.3,15.3,14.7,14.94,2073,2073
514211,SUMEET INDS.,20121105,20.5,20.5,19.9,20,22088,20161
533306,SUMMIT SECU ,20121105,76.05,79.9,76.05,77.5,290,271
531013,SUN GRANITE ,20121105,16.6,16.6,16.6,16.6,50,50
890139,SUN PHADVPP ,20121105,66.25,66.25,66.25,66.25,17,17
524715,SUN PHARMA. ,20121105,700,704.9,696,698.75,12316,6310
531752,SUN TECHNO  ,20121105,0.26,0.27,0.26,0.27,1500,1500
532733,SUN TVNET   ,20121105,340.75,342.2,335.1,338,47291,7758
530795,SUNCITY SYNT,20121105,7.5,8.26,7.5,8.26,301,301
520056,SUNDAR.CLAY ,20121105,302.8,326.95,302.8,316.85,2139,2139
590072,SUNDARAM BRK,20121105,141.25,148.5,141.25,147.85,143,115
500403,SUNDARAM FAS,20121105,51,52.6,50.35,52,49425,31218
590071,SUNDARAM FIN,20121105,929,998.7,907,959.4,14063,6171
533166,SUNDARAMMUL ,20121105,15,15.18,14.85,14.95,462065,416069
500404,SUNFLAG IRON,20121105,21.55,22.6,21.5,21.85,48001,9625
531433,SUNGOLD CAP.,20121105,9.47,9.47,9.47,9.47,25,25
530953,SUNIL AGRO F,20121105,17.3,18.85,17.2,18.85,1701,1500
532711,SUNIL HITECH,20121105,60,61.55,59.55,60.1,2609,2063
532872,SUNPHA ADV  ,20121105,96.65,98.25,95.55,96.5,41197,18795
530845,SUNSHIELD CH,20121105,49,49,48.65,49,2920,2920
512179,SUNTECK REAL,20121105,320,321.75,320,321.75,3,0
530735,SUPER BAKERS,20121105,7.35,7.35,7.35,7.35,2000,2000
530883,SUPER CROP. ,20121105,19,19.5,19,19.5,5200,5100
523283,SUPER HOUSE ,20121105,56.25,60.1,56,60,35029,31068
512527,SUPER SAL IN,20121105,239,239,225.25,232.9,1218,651
521180,SUPER SPIN. ,20121105,6.69,6.89,6.69,6.76,7452,7452
523842,SUPER TANNER,20121105,1.76,1.76,1.76,1.76,100,100
526133,SUPERTEX IND,20121105,3.62,3.84,3.5,3.53,5785,5475
532509,SUPRAJIT ENG,20121105,26.7,27.25,26.3,26.3,6427,4626
509930,SUPREM IND  ,20121105,290,290,279.05,283,4792,2249
532904,SUPREME INFR,20121105,282.15,288,282.15,285.2,1202,962
500405,SUPREME PETR,20121105,56.3,56.45,55.75,55.95,4599,3634
531934,SUPREME TEX ,20121105,5.32,5.32,4.9,4.9,886,886
531638,SURAJ LTD   ,20121105,44.65,46.55,44,44.65,18195,11750
518075,SURAJ PRODUC,20121105,16.59,16.6,15.3,15.3,1096,1096
531102,SURANA CORPO,20121105,89.15,89.15,85,85,103,103
513597,SURANA INDS ,20121105,152.75,152.75,152,152,2,1
533298,SURANA VENT ,20121105,19.05,20.25,19.05,19.4,14163,150
517530,SURANATP    ,20121105,16.6,17.5,16.6,17.5,847,675
530185,SURAT TEXT. ,20121105,1.67,1.68,1.61,1.64,20856,14550
532516,SURYA PHARMA,20121105,2.3,2.41,2.25,2.33,96864,96864
500336,SURYA ROSHNI,20121105,69.7,70.8,68.8,69.2,5472,2368
532874,SURYACHAKRA ,20121105,1.4,1.45,1.35,1.42,74930,74930
521022,SURYAJYOTI S,20121105,13.25,13.45,13,13.03,5707,5147
514138,SURYALATA SP,20121105,70,71,66.35,68.05,4003,3869
533101,SURYAMBA SP ,20121105,27,28.4,27,28.1,587,582
530867,SURYANAGRI F,20121105,29.9,32.85,29.9,30,1110,1110
514140,SURYAVA SPIN,20121105,13.58,13.58,12.45,12.45,2400,2400
521200,SURYLAK.COTT,20121105,79.65,79.65,75.55,75.8,1129,1070
532782,SUTLEJ TEXT ,20121105,219.75,220,195,217,1862,1690
530239,SUVEN LIFE S,20121105,27.9,28.85,27.3,27.95,187594,71418
532667,SUZLONENERGY,20121105,15.65,15.8,15.5,15.6,1303533,392818
523722,SVAM SOFTWAR,20121105,1.15,1.15,1.15,1.15,1,1
512257,SVARTCORP   ,20121105,3.4,3.4,3.15,3.15,13502,12501
512449,SVC RES     ,20121105,4.38,4.38,4,4.3,3164,3164
531909,SWAGRUHA    ,20121105,129.75,129.75,127.5,129,7,7
503310,SWAN ENG    ,20121105,135,136.4,133,134,203678,93850
500407,SWARAJ ENGIN,20121105,430,431,422.1,422.75,479,453
526365,SWARNASA    ,20121105,46.85,46.85,43.7,45.55,2383,2383
